CustomerID,Age,Income,Purchases,Clicks,Spent,nmrk2627_encoded_Gender,Converted
-1.7317044320414525,0.130221097401455,-1.0084312768577555,1.3410834903066609,1.1148748632441494,0.9555175095152725,-0.9829454080399316,0
-1.7310116117045686,0.3040810405275634,-0.9795182925079309,-1.3164951109007075,-1.504522590073517,1.652756795191897,1.0173504976172347,0
-1.7303187913676845,0.3040810405275634,1.5288579767608135,-1.2009482151960391,1.6585233912912123,0.4592716560913528,-0.9829454080399316,0
-1.7296259710308006,-0.39135873197687027,1.321628824818019,-0.50766684096803,-1.553945183532341,-0.42648560742229163,-0.9829454080399316,1
-1.7289331506939167,-1.4345183907335208,-0.038214116538241964,-0.04547925814935731,0.86776189595003,-0.09657914620750702,-0.9829454080399316,1
-1.7282403303570326,1.5211006424103224,-1.0833368915543773,-1.3164951109007075,1.0654522697853255,-1.1625374179477144,-0.9829454080399316,0
-1.7275475100201487,1.1733807561581056,-0.23780697624348193,0.18561453325997906,1.0654522697853255,-1.5977921608949512,1.0173504976172347,0
-1.7268546896832648,-0.6521486466660329,0.7537451684954585,-1.663135798014712,0.6206489286559105,0.7864057941026518,-0.9829454080399316,0
-1.7261618693463807,-1.4345183907335208,-0.544424511888798,-1.5475889023100438,-0.36780294052056745,-1.7253190282552882,1.0173504976172347,0
-1.7254690490094968,0.564870955216726,1.3616173475276554,0.30116142896464726,1.5102556109147405,-0.6884701501516794,1.0173504976172347,1
-1.724776228672613,0.8256608699058886,0.6863592614220771,1.6877241774206655,1.5596782043735644,-0.7924322702823888,-0.9829454080399316,1
-1.724083408335729,0.4779409836536718,0.6813461230065834,-1.663135798014712,1.3619878305382689,-0.1353916710563052,-0.9829454080399316,0
-1.723390587998845,-0.739078618229087,0.26478929606334606,-1.3164951109007075,-1.7022129639088126,1.486417402982762,1.0173504976172347,0
-1.722697767661961,0.4779409836536718,-0.08688819301425696,-0.9698544237867028,-1.7022129639088126,-1.1888744883808275,1.0173504976172347,0
-1.7220049473250771,-0.13056881728770764,0.39099214105804364,0.6478021160786518,1.2137200501617973,1.3297811419858265,1.0173504976172347,0
-1.721312126988193,-0.39135873197687027,-0.3478045598485601,-0.2765730495586937,0.9666070828676777,0.7004637747945986,-0.9829454080399316,0
-1.7206193066513091,-1.4345183907335208,-1.4362385190822753,0.18561453325997906,-1.2574096227793976,-0.8464925727503577,1.0173504976172347,1
-1.7199264863144252,-0.5652186751029786,-0.5840632807554929,-0.1610261538540255,-0.31838034706174356,0.5965016546638893,1.0173504976172347,0
-1.7192336659775413,0.564870955216726,0.8976688748658549,-0.6232137366726983,0.6700715221147343,-1.0752092370379185,1.0173504976172347,0
-1.7185408456406572,-1.5214483622965749,1.4056863317382748,1.4566303860113292,-1.3068322162382215,1.0109639735849842,1.0173504976172347,0
